set_num,name,year,theme_id,num_parts,set_img_url,set_url
21054-1,The White House,2020,252,1483,https://cdn.rebrickable.com/media/sets/21054-1/64201.jpg,https://rebrickable.com/sets/21054-1/the-white-house/
45813-1,RePLAY Challenge Kit,2020,398,1600,https://cdn.rebrickable.com/media/sets/45813-1/73526.jpg,https://rebrickable.com/sets/45813-1/replay-challenge-kit/
41394-1,Heartlake City Hospital,2020,494,388,https://cdn.rebrickable.com/media/sets/41394-1/17993.jpg,https://rebrickable.com/sets/41394-1/heartlake-city-hospital/
10276-1,Colosseum,2020,721,9036,https://cdn.rebrickable.com/media/sets/10276-1/75458.jpg,https://rebrickable.com/sets/10276-1/colosseum/
4002020-1,Celebrating 40 Years of Hands-on Learning,2020,599,919,https://cdn.rebrickable.com/media/sets/4002020-1/78874.jpg,https://rebrickable.com/sets/4002020-1/celebrating-40-years-of-hands-on-learning/
92177-1,Ship in a Bottle,2020,576,962,https://cdn.rebrickable.com/media/sets/92177-1/75149.jpg,https://rebrickable.com/sets/92177-1/ship-in-a-bottle/
10273-1,Haunted House,2020,721,3232,https://cdn.rebrickable.com/media/sets/10273-1/62201.jpg,https://rebrickable.com/sets/10273-1/haunted-house/
51515-1,Robot Inventor,2020,258,949,https://cdn.rebrickable.com/media/sets/51515-1/73629.jpg,https://rebrickable.com/sets/51515-1/robot-inventor/
21161-1,The Crafting Box 3.0,2020,577,564,https://cdn.rebrickable.com/media/sets/21161-1/64252.jpg,https://rebrickable.com/sets/21161-1/the-crafting-box-30/
31109-1,Pirate Ship,2020,672,1260,https://cdn.rebrickable.com/media/sets/31109-1/64495.jpg,https://rebrickable.com/sets/31109-1/pirate-ship/
41258-1,Vibe City Concert,2020,682,504,https://cdn.rebrickable.com/media/sets/41258-1/70571.jpg,https://rebrickable.com/sets/41258-1/vibe-city-concert/
76157-1,Wonder Woman vs. Cheetah,2020,695,371,https://cdn.rebrickable.com/media/sets/76157-1/61221.jpg,https://rebrickable.com/sets/76157-1/wonder-woman-vs-cheetah/
41393-1,Baking Competition,2020,494,361,https://cdn.rebrickable.com/media/sets/41393-1/17983.jpg,https://rebrickable.com/sets/41393-1/baking-competition/
10277-1,Crocodile Locomotive,2020,721,1279,https://cdn.rebrickable.com/media/sets/10277-1/68072.jpg,https://rebrickable.com/sets/10277-1/crocodile-locomotive/
76896-1,Nissan GT-R NISMO,2020,601,301,https://cdn.rebrickable.com/media/sets/76896-1/18676.jpg,https://rebrickable.com/sets/76896-1/nissan-gt-r-nismo/
60265-1,Ocean Exploration Base,2020,52,497,https://cdn.rebrickable.com/media/sets/60265-1/64555.jpg,https://rebrickable.com/sets/60265-1/ocean-exploration-base/
80008-1,Monkie Kid's Cloud Jet,2020,693,529,https://cdn.rebrickable.com/media/sets/80008-1/62664.jpg,https://rebrickable.com/sets/80008-1/monkie-kids-cloud-jet/
80009-1,Pigsy's Food Truck,2020,693,832,https://cdn.rebrickable.com/media/sets/80009-1/62678.jpg,https://rebrickable.com/sets/80009-1/pigsys-food-truck/
21323-1,Grand Piano,2020,576,3662,https://cdn.rebrickable.com/media/sets/21323-1/69409.jpg,https://rebrickable.com/sets/21323-1/grand-piano/
76165-1,Iron Man,2020,702,480,https://cdn.rebrickable.com/media/sets/76165-1/65931.jpg,https://rebrickable.com/sets/76165-1/iron-man/
41904-1,Animal Picture Holders,2020,688,425,https://cdn.rebrickable.com/media/sets/41904-1/76077.jpg,https://rebrickable.com/sets/41904-1/animal-picture-holders/
42108-1,Mobile Crane,2020,1,1292,https://cdn.rebrickable.com/media/sets/42108-1/17944.jpg,https://rebrickable.com/sets/42108-1/mobile-crane/
70437-1,Mystery Castle,2020,676,1035,https://cdn.rebrickable.com/media/sets/70437-1/64827.jpg,https://rebrickable.com/sets/70437-1/mystery-castle/
42105-1,Catamaran,2020,1,405,https://cdn.rebrickable.com/media/sets/42105-1/16432.jpg,https://rebrickable.com/sets/42105-1/catamaran/
42111-1,Dom's Dodge Charger,2020,1,1077,https://cdn.rebrickable.com/media/sets/42111-1/56361.jpg,https://rebrickable.com/sets/42111-1/doms-dodge-charger/
76899-1,Lamborghini Urus ST-X & Lamborghini Huracán Super Trofeo EVO,2020,601,666,https://cdn.rebrickable.com/media/sets/76899-1/69073.jpg,https://rebrickable.com/sets/76899-1/lamborghini-urus-st-x-lamborghini-huracán-super-trofeo-evo/
76160-1,Mobile Bat Base,2020,697,743,https://cdn.rebrickable.com/media/sets/76160-1/64716.jpg,https://rebrickable.com/sets/76160-1/mobile-bat-base/
76143-1,Avengers Truck Take-down,2020,702,486,https://cdn.rebrickable.com/media/sets/76143-1/18484.jpg,https://rebrickable.com/sets/76143-1/avengers-truck-take-down/
75277-1,Boba Fett,2020,158,625,https://cdn.rebrickable.com/media/sets/75277-1/56403.jpg,https://rebrickable.com/sets/75277-1/boba-fett/
71710-1,Ninja Tuner Car,2020,435,428,https://cdn.rebrickable.com/media/sets/71710-1/18057.jpg,https://rebrickable.com/sets/71710-1/ninja-tuner-car/
71376-1,Thwomp Drop Expansion Set,2020,690,393,https://cdn.rebrickable.com/media/sets/71376-1/67085.jpg,https://rebrickable.com/sets/71376-1/thwomp-drop-expansion-set/
80104-1,Lion Dance,2020,686,882,https://cdn.rebrickable.com/media/sets/80104-1/15528.jpg,https://rebrickable.com/sets/80104-1/lion-dance/
75278-1,D-O,2020,158,519,https://cdn.rebrickable.com/media/sets/75278-1/66501.jpg,https://rebrickable.com/sets/75278-1/d-o/
76151-1,Venomosaurus Ambush,2020,706,648,https://cdn.rebrickable.com/media/sets/76151-1/55180.jpg,https://rebrickable.com/sets/76151-1/venomosaurus-ambush/
80012-1,Monkey King Warrior Mech,2020,693,1635,https://cdn.rebrickable.com/media/sets/80012-1/62775.jpg,https://rebrickable.com/sets/80012-1/monkey-king-warrior-mech/
75292-1,The Razor Crest,2020,158,1023,https://cdn.rebrickable.com/media/sets/75292-1/61549.jpg,https://rebrickable.com/sets/75292-1/the-razor-crest/
41423-1,Tiger Hot Air Balloon Jungle Rescue,2020,494,302,https://cdn.rebrickable.com/media/sets/41423-1/74339.jpg,https://rebrickable.com/sets/41423-1/tiger-hot-air-balloon-jungle-rescue/
75978-1,Diagon Alley,2020,246,5548,https://cdn.rebrickable.com/media/sets/75978-1/71783.jpg,https://rebrickable.com/sets/75978-1/diagon-alley/
43187-1,Rapunzel's Tower,2020,579,369,https://cdn.rebrickable.com/media/sets/43187-1/71275.jpg,https://rebrickable.com/sets/43187-1/rapunzels-tower/
75969-1,Hogwarts Astronomy Tower,2020,246,971,https://cdn.rebrickable.com/media/sets/75969-1/65154.jpg,https://rebrickable.com/sets/75969-1/hogwarts-astronomy-tower/
75940-1,Gallimimus and Pteranodon Breakout,2020,602,392,https://cdn.rebrickable.com/media/sets/75940-1/64427.jpg,https://rebrickable.com/sets/75940-1/gallimimus-and-pteranodon-breakout/
31198-1,The Beatles,2020,709,2933,https://cdn.rebrickable.com/media/sets/31198-1/68295.jpg,https://rebrickable.com/sets/31198-1/the-beatles/
80013-1,Monkie Kid's Team Secret HQ,2020,693,1967,https://cdn.rebrickable.com/media/sets/80013-1/62758.jpg,https://rebrickable.com/sets/80013-1/monkie-kids-team-secret-hq/
21163-1,The Redstone Battle,2020,577,511,https://cdn.rebrickable.com/media/sets/21163-1/64263.jpg,https://rebrickable.com/sets/21163-1/the-redstone-battle/
75286-1,General Grievous's Starfighter,2020,158,487,https://cdn.rebrickable.com/media/sets/75286-1/67346.jpg,https://rebrickable.com/sets/75286-1/general-grievouss-starfighter/
80014-1,Sandy's Speedboat,2020,693,394,https://cdn.rebrickable.com/media/sets/80014-1/69124.jpg,https://rebrickable.com/sets/80014-1/sandys-speedboat/
10272-1,Old Trafford - Manchester United,2020,673,3898,https://cdn.rebrickable.com/media/sets/10272-1/19144.jpg,https://rebrickable.com/sets/10272-1/old-trafford-manchester-united/
41395-1,Friendship Bus,2020,494,778,https://cdn.rebrickable.com/media/sets/41395-1/17546.jpg,https://rebrickable.com/sets/41395-1/friendship-bus/
75288-1,AT-AT,2020,158,1267,https://cdn.rebrickable.com/media/sets/75288-1/70066.jpg,https://rebrickable.com/sets/75288-1/at-at/
21051-1,Tokyo,2020,253,547,https://cdn.rebrickable.com/media/sets/21051-1/15173.jpg,https://rebrickable.com/sets/21051-1/tokyo/
60262-1,Passenger Airplane,2020,53,669,https://cdn.rebrickable.com/media/sets/60262-1/66160.jpg,https://rebrickable.com/sets/60262-1/passenger-airplane/
30628-1,The Monster Book of Monsters,2020,246,320,https://cdn.rebrickable.com/media/sets/30628-1/88299.jpg,https://rebrickable.com/sets/30628-1/the-monster-book-of-monsters/
75276-1,Stormtrooper,2020,158,647,https://cdn.rebrickable.com/media/sets/75276-1/56267.jpg,https://rebrickable.com/sets/75276-1/stormtrooper/
75290-1,Mos Eisley Cantina,2020,158,3187,https://cdn.rebrickable.com/media/sets/75290-1/72160.jpg,https://rebrickable.com/sets/75290-1/mos-eisley-cantina/
75979-1,Hedwig,2020,246,630,https://cdn.rebrickable.com/media/sets/75979-1/64623.jpg,https://rebrickable.com/sets/75979-1/hedwig/
43179-1,Mickey Mouse & Minnie Mouse,2020,608,1739,https://cdn.rebrickable.com/media/sets/43179-1/66915.jpg,https://rebrickable.com/sets/43179-1/mickey-mouse-minnie-mouse/
42107-1,Ducati Panigale V4 R,2020,1,646,https://cdn.rebrickable.com/media/sets/42107-1/73979.jpg,https://rebrickable.com/sets/42107-1/ducati-panigale-v4-r/
10271-1,Fiat 500,2020,673,960,https://cdn.rebrickable.com/media/sets/10271-1/56172.jpg,https://rebrickable.com/sets/10271-1/fiat-500/
71719-1,Zane's Mino Creature,2020,435,617,https://cdn.rebrickable.com/media/sets/71719-1/65000.jpg,https://rebrickable.com/sets/71719-1/zanes-mino-creature/
80010-1,Demon Bull King,2020,693,1051,https://cdn.rebrickable.com/media/sets/80010-1/62705.jpg,https://rebrickable.com/sets/80010-1/demon-bull-king/
71711-1,Jay's Cyber Dragon,2020,435,527,https://cdn.rebrickable.com/media/sets/71711-1/16471.jpg,https://rebrickable.com/sets/71711-1/jays-cyber-dragon/
40413-1,Mini Robots,2020,258,366,https://cdn.rebrickable.com/media/sets/40413-1/80899.jpg,https://rebrickable.com/sets/40413-1/mini-robots/
71717-1,Journey to the Skull Dungeons,2020,435,402,https://cdn.rebrickable.com/media/sets/71717-1/64984.jpg,https://rebrickable.com/sets/71717-1/journey-to-the-skull-dungeons/
40410-1,Charles Dickens Tribute,2020,227,333,https://cdn.rebrickable.com/media/sets/40410-1/75508.jpg,https://rebrickable.com/sets/40410-1/charles-dickens-tribute/
31199-1,Marvel Studios Iron Man,2020,709,3167,https://cdn.rebrickable.com/media/sets/31199-1/68313.jpg,https://rebrickable.com/sets/31199-1/marvel-studios-iron-man/
41254-1,Volcano Rock City Concert,2020,682,396,https://cdn.rebrickable.com/media/sets/41254-1/16515.jpg,https://rebrickable.com/sets/41254-1/volcano-rock-city-concert/
70429-1,El Fuego's Stunt Plane,2020,676,303,https://cdn.rebrickable.com/media/sets/70429-1/52207.jpg,https://rebrickable.com/sets/70429-1/el-fuegos-stunt-plane/
42112-1,Cement Mixer,2020,1,1161,https://cdn.rebrickable.com/media/sets/42112-1/72032.jpg,https://rebrickable.com/sets/42112-1/cement-mixer/
70430-1,Newbury Subway,2020,676,356,https://cdn.rebrickable.com/media/sets/70430-1/15929.jpg,https://rebrickable.com/sets/70430-1/newbury-subway/
41432-1,Alpaca Rescue in the Jungle,2020,494,512,https://cdn.rebrickable.com/media/sets/41432-1/64349.jpg,https://rebrickable.com/sets/41432-1/alpaca-rescue-in-the-jungle/
80011-1,Red Son's Inferno Truck,2020,693,1111,https://cdn.rebrickable.com/media/sets/80011-1/62743.jpg,https://rebrickable.com/sets/80011-1/red-sons-inferno-truck/
75318-1,The Child,2020,158,1073,https://cdn.rebrickable.com/media/sets/75318-1/72781.jpg,https://rebrickable.com/sets/75318-1/the-child/
75284-1,Knights of Ren Transport Ship,2020,158,595,https://cdn.rebrickable.com/media/sets/75284-1/67335.jpg,https://rebrickable.com/sets/75284-1/knights-of-ren-transport-ship/
45028-1,My XL World,2020,516,492,https://cdn.rebrickable.com/media/sets/45028-1/10932.jpg,https://rebrickable.com/sets/45028-1/my-xl-world/
70431-1,The Lighthouse of Darkness,2020,676,548,https://cdn.rebrickable.com/media/sets/70431-1/15925.jpg,https://rebrickable.com/sets/70431-1/the-lighthouse-of-darkness/
80016-1,The Flaming Foundry,2020,693,1429,https://cdn.rebrickable.com/media/sets/80016-1/69115.jpg,https://rebrickable.com/sets/80016-1/the-flaming-foundry/
21159-1,The Pillager Outpost,2020,577,303,https://cdn.rebrickable.com/media/sets/21159-1/15170.jpg,https://rebrickable.com/sets/21159-1/the-pillager-outpost/
77904-1,Nebulon-B Frigate,2020,158,459,https://cdn.rebrickable.com/media/sets/77904-1/80957.jpg,https://rebrickable.com/sets/77904-1/nebulon-b-frigate/
71699-1,Thunder Raider,2020,435,576,https://cdn.rebrickable.com/media/sets/71699-1/18670.jpg,https://rebrickable.com/sets/71699-1/thunder-raider/
71705-1,Destiny's Bounty,2020,435,1783,https://cdn.rebrickable.com/media/sets/71705-1/64291.jpg,https://rebrickable.com/sets/71705-1/destinys-bounty/
31107-1,Space Rover Explorer,2020,672,510,https://cdn.rebrickable.com/media/sets/31107-1/64467.jpg,https://rebrickable.com/sets/31107-1/space-rover-explorer/
70435-1,Newbury Abandoned Prison,2020,676,400,https://cdn.rebrickable.com/media/sets/70435-1/64880.jpg,https://rebrickable.com/sets/70435-1/newbury-abandoned-prison/
40429-1,LEGOLAND Ninjago World,2020,425,440,https://cdn.rebrickable.com/media/sets/40429-1/70964.jpg,https://rebrickable.com/sets/40429-1/legoland-ninjago-world/
70436-1,Phantom Fire Truck 3000,2020,676,760,https://cdn.rebrickable.com/media/sets/70436-1/64870.jpg,https://rebrickable.com/sets/70436-1/phantom-fire-truck-3000/
60244-1,Police Helicopter Transport,2020,61,317,https://cdn.rebrickable.com/media/sets/60244-1/15163.jpg,https://rebrickable.com/sets/60244-1/police-helicopter-transport/
42109-1,App-Controlled Top Gear Rally Car,2020,1,463,https://cdn.rebrickable.com/media/sets/42109-1/17753.jpg,https://rebrickable.com/sets/42109-1/app-controlled-top-gear-rally-car/
11717-1,Bricks Bricks Plates,2020,621,1504,https://cdn.rebrickable.com/media/sets/11717-1/69688.jpg,https://rebrickable.com/sets/11717-1/bricks-bricks-plates/
21324-1,123 Sesame Street,2020,576,1367,https://cdn.rebrickable.com/media/sets/21324-1/74644.jpg,https://rebrickable.com/sets/21324-1/123-sesame-street/
41256-1,Rainbow Caterbus,2020,682,405,https://cdn.rebrickable.com/media/sets/41256-1/18579.jpg,https://rebrickable.com/sets/41256-1/rainbow-caterbus/
41907-1,Desk Organizer,2020,688,407,https://cdn.rebrickable.com/media/sets/41907-1/62283.jpg,https://rebrickable.com/sets/41907-1/desk-organizer/
60268-1,City Advent Calendar 2020,2020,208,342,https://cdn.rebrickable.com/media/sets/60268-1/71896.jpg,https://rebrickable.com/sets/60268-1/city-advent-calendar-2020/
75551-1,Brick-Built Minions and Their Lair,2020,689,876,https://cdn.rebrickable.com/media/sets/75551-1/55113.jpg,https://rebrickable.com/sets/75551-1/brick-built-minions-and-their-lair/
75275-1,A-Wing Starfighter,2020,171,1672,https://cdn.rebrickable.com/media/sets/75275-1/58298.jpg,https://rebrickable.com/sets/75275-1/a-wing-starfighter/
76159-1,Joker's Trike Chase,2020,697,440,https://cdn.rebrickable.com/media/sets/76159-1/64704.jpg,https://rebrickable.com/sets/76159-1/jokers-trike-chase/
92176-1,NASA Apollo Saturn V,2020,576,1969,https://cdn.rebrickable.com/media/sets/92176-1/75029.jpg,https://rebrickable.com/sets/92176-1/nasa-apollo-saturn-v/
71704-1,Kai Fighter,2020,435,513,https://cdn.rebrickable.com/media/sets/71704-1/64397.jpg,https://rebrickable.com/sets/71704-1/kai-fighter/
75941-1,Indominus rex vs. Ankylosaurus,2020,602,537,https://cdn.rebrickable.com/media/sets/75941-1/64448.jpg,https://rebrickable.com/sets/75941-1/indominus-rex-vs-ankylosaurus/
11011-1,Bricks and Animals,2020,621,1500,https://cdn.rebrickable.com/media/sets/11011-1/52145.jpg,https://rebrickable.com/sets/11011-1/bricks-and-animals/
42115-1,Lamborghini Sián FKP 37,2020,1,3696,https://cdn.rebrickable.com/media/sets/42115-1/63711.jpg,https://rebrickable.com/sets/42115-1/lamborghini-sián-fkp-37/
45814-1,PLAYMAKERS Explore Set,2020,398,779,https://cdn.rebrickable.com/media/sets/45814-1/73467.jpg,https://rebrickable.com/sets/45814-1/playmakers-explore-set/
80015-1,Monkie Kid's Cloud Roadster,2020,693,659,https://cdn.rebrickable.com/media/sets/80015-1/69133.jpg,https://rebrickable.com/sets/80015-1/monkie-kids-cloud-roadster/
76161-1,1989 Batwing,2020,698,2363,https://cdn.rebrickable.com/media/sets/76161-1/72685.jpg,https://rebrickable.com/sets/76161-1/1989-batwing/
75274-1,TIE Fighter Pilot,2020,158,724,https://cdn.rebrickable.com/media/sets/75274-1/56255.jpg,https://rebrickable.com/sets/75274-1/tie-fighter-pilot/
60245-1,Police Monster Truck Heist,2020,61,362,https://cdn.rebrickable.com/media/sets/60245-1/16431.jpg,https://rebrickable.com/sets/60245-1/police-monster-truck-heist/
40501-1,The Wooden Duck,2020,599,621,https://cdn.rebrickable.com/media/sets/40501-1/70553.jpg,https://rebrickable.com/sets/40501-1/the-wooden-duck/
71369-1,Bowser's Castle Boss Battle Expansion Set,2020,690,1010,https://cdn.rebrickable.com/media/sets/71369-1/67096.jpg,https://rebrickable.com/sets/71369-1/bowsers-castle-boss-battle-expansion-set/
75273-1,Poe Dameron's X-wing Fighter,2020,158,761,https://cdn.rebrickable.com/media/sets/75273-1/16460.jpg,https://rebrickable.com/sets/75273-1/poe-damerons-x-wing-fighter/
10275-1,Elf Club House,2020,227,1197,https://cdn.rebrickable.com/media/sets/10275-1/72761.jpg,https://rebrickable.com/sets/10275-1/elf-club-house/
76166-1,Avengers Tower Battle,2020,702,717,https://cdn.rebrickable.com/media/sets/76166-1/66897.jpg,https://rebrickable.com/sets/76166-1/avengers-tower-battle/
75279-1,Star Wars Advent Calendar 2020,2020,209,311,https://cdn.rebrickable.com/media/sets/75279-1/67267.jpg,https://rebrickable.com/sets/75279-1/star-wars-advent-calendar-2020/
76150-1,Spiderjet vs. Venom Mech,2020,706,383,https://cdn.rebrickable.com/media/sets/76150-1/18512.jpg,https://rebrickable.com/sets/76150-1/spiderjet-vs-venom-mech/
31104-1,Monster Burger Truck,2020,672,499,https://cdn.rebrickable.com/media/sets/31104-1/16476.jpg,https://rebrickable.com/sets/31104-1/monster-burger-truck/
41429-1,Heartlake City Airplane,2020,494,574,https://cdn.rebrickable.com/media/sets/41429-1/64328.jpg,https://rebrickable.com/sets/41429-1/heartlake-city-airplane/
75981-1,Harry Potter Advent Calendar 2020,2020,710,335,https://cdn.rebrickable.com/media/sets/75981-1/71872.jpg,https://rebrickable.com/sets/75981-1/harry-potter-advent-calendar-2020/
43188-1,Aurora's Forest Cottage,2020,579,301,https://cdn.rebrickable.com/media/sets/43188-1/71260.jpg,https://rebrickable.com/sets/43188-1/auroras-forest-cottage/
71374-1,Nintendo Entertainment System,2020,690,2646,https://cdn.rebrickable.com/media/sets/71374-1/69000.jpg,https://rebrickable.com/sets/71374-1/nintendo-entertainment-system/
41427-1,Emma's Fashion Shop,2020,494,343,https://cdn.rebrickable.com/media/sets/41427-1/64276.jpg,https://rebrickable.com/sets/41427-1/emmas-fashion-shop/
80105-1,Chinese New Year Temple Fair,2020,686,1664,https://cdn.rebrickable.com/media/sets/80105-1/602.jpg,https://rebrickable.com/sets/80105-1/chinese-new-year-temple-fair/
31097-1,Townhouse Pet Shop & Café,2019,672,969,https://cdn.rebrickable.com/media/sets/31097-1/16160.jpg,https://rebrickable.com/sets/31097-1/townhouse-pet-shop-café/
70424-1,Ghost Train Express,2019,676,699,https://cdn.rebrickable.com/media/sets/70424-1/21806.jpg,https://rebrickable.com/sets/70424-1/ghost-train-express/
40366-1,LEGO House Dinosaurs,2019,599,865,https://cdn.rebrickable.com/media/sets/40366-1/61971.jpg,https://rebrickable.com/sets/40366-1/lego-house-dinosaurs/
21318-1,Tree House,2019,576,3037,https://cdn.rebrickable.com/media/sets/21318-1/21817.jpg,https://rebrickable.com/sets/21318-1/tree-house/
75894-1,1967 Mini Cooper S Rally and 2018 MINI John Cooper Works Buggy,2019,601,492,https://cdn.rebrickable.com/media/sets/75894-1/21903.jpg,https://rebrickable.com/sets/75894-1/1967-mini-cooper-s-rally-and-2018-mini-john-cooper-works-buggy/
70829-1,Emmet and Lucy's Escape Buggy!,2019,670,550,https://cdn.rebrickable.com/media/sets/70829-1/17225.jpg,https://rebrickable.com/sets/70829-1/emmet-and-lucys-escape-buggy/
21045-1,Trafalgar Square,2019,252,1197,https://cdn.rebrickable.com/media/sets/21045-1/17334.jpg,https://rebrickable.com/sets/21045-1/trafalgar-square/
10267-1,Gingerbread House,2019,228,1477,https://cdn.rebrickable.com/media/sets/10267-1/13993.jpg,https://rebrickable.com/sets/10267-1/gingerbread-house/
41164-1,Enchanted Treehouse,2019,687,302,https://cdn.rebrickable.com/media/sets/41164-1/22623.jpg,https://rebrickable.com/sets/41164-1/enchanted-treehouse/
76144-1,Avengers Hulk Helicopter Rescue,2019,702,483,https://cdn.rebrickable.com/media/sets/76144-1/16504.jpg,https://rebrickable.com/sets/76144-1/avengers-hulk-helicopter-rescue/
41167-1,Arendelle Castle Village,2019,687,521,https://cdn.rebrickable.com/media/sets/41167-1/22620.jpg,https://rebrickable.com/sets/41167-1/arendelle-castle-village/
10264-1,Corner Garage,2019,155,2569,https://cdn.rebrickable.com/media/sets/10264-1/16132.jpg,https://rebrickable.com/sets/10264-1/corner-garage/
75936-1,Jurassic Park: T. rex Rampage,2019,602,3120,https://cdn.rebrickable.com/media/sets/75936-1/13701.jpg,https://rebrickable.com/sets/75936-1/jurassic-park-t-rex-rampage/
41369-1,Mia's House,2019,494,725,https://cdn.rebrickable.com/media/sets/41369-1/11252.jpg,https://rebrickable.com/sets/41369-1/mias-house/
10265-1,Ford Mustang,2019,673,1471,https://cdn.rebrickable.com/media/sets/10265-1/15531.jpg,https://rebrickable.com/sets/10265-1/ford-mustang/
42097-1,Compact Crawler Crane,2019,1,920,https://cdn.rebrickable.com/media/sets/42097-1/13831.jpg,https://rebrickable.com/sets/42097-1/compact-crawler-crane/
60233-1,Donut Shop Opening,2019,52,790,https://cdn.rebrickable.com/media/sets/60233-1/65514.jpg,https://rebrickable.com/sets/60233-1/donut-shop-opening/
60223-1,Harvester Transport,2019,57,358,https://cdn.rebrickable.com/media/sets/60223-1/14267.jpg,https://rebrickable.com/sets/60223-1/harvester-transport/
11003-1,Bricks and Eyes,2019,621,451,https://cdn.rebrickable.com/media/sets/11003-1/10879.jpg,https://rebrickable.com/sets/11003-1/bricks-and-eyes/
21317-1,Steamboat Willie,2019,576,751,https://cdn.rebrickable.com/media/sets/21317-1/21304.jpg,https://rebrickable.com/sets/21317-1/steamboat-willie/
75974-1,Bastion,2019,669,602,https://cdn.rebrickable.com/media/sets/75974-1/20984.jpg,https://rebrickable.com/sets/75974-1/bastion/
75975-1,Watchpoint: Gibraltar,2019,669,730,https://cdn.rebrickable.com/media/sets/75975-1/14429.jpg,https://rebrickable.com/sets/75975-1/watchpoint-gibraltar/
75257-1,Millennium Falcon,2019,158,1328,https://cdn.rebrickable.com/media/sets/75257-1/20033.jpg,https://rebrickable.com/sets/75257-1/millennium-falcon/
19001-1,Löwenstein Castle,2019,719,2017,https://cdn.rebrickable.com/media/sets/19001-1/96232.jpg,https://rebrickable.com/sets/19001-1/löwenstein-castle/
75972-1,Dorado Showdown,2019,669,414,https://cdn.rebrickable.com/media/sets/75972-1/10735.jpg,https://rebrickable.com/sets/75972-1/dorado-showdown/
41378-1,Dolphins Rescue Mission,2019,494,374,https://cdn.rebrickable.com/media/sets/41378-1/101.jpg,https://rebrickable.com/sets/41378-1/dolphins-rescue-mission/
75948-1,Hogwarts Clock Tower,2019,246,926,https://cdn.rebrickable.com/media/sets/75948-1/21661.jpg,https://rebrickable.com/sets/75948-1/hogwarts-clock-tower/
70828-1,Pop-Up Party Bus,2019,670,1024,https://cdn.rebrickable.com/media/sets/70828-1/22377.jpg,https://rebrickable.com/sets/70828-1/pop-up-party-bus/
70425-1,Newbury Haunted High School,2019,676,1475,https://cdn.rebrickable.com/media/sets/70425-1/22318.jpg,https://rebrickable.com/sets/70425-1/newbury-haunted-high-school/
76127-1,Captain Marvel and The Skrull Attack,2019,696,307,https://cdn.rebrickable.com/media/sets/76127-1/11045.jpg,https://rebrickable.com/sets/76127-1/captain-marvel-and-the-skrull-attack/
75243-1,Slave I - 20th Anniversary Edition,2019,158,1007,https://cdn.rebrickable.com/media/sets/75243-1/17565.jpg,https://rebrickable.com/sets/75243-1/slave-i-20th-anniversary-edition/
41367-1,Stephanie's Horse Jumping,2019,494,352,https://cdn.rebrickable.com/media/sets/41367-1/14514.jpg,https://rebrickable.com/sets/41367-1/stephanies-horse-jumping/
60227-1,Lunar Space Station,2019,679,417,https://cdn.rebrickable.com/media/sets/60227-1/21236.jpg,https://rebrickable.com/sets/60227-1/lunar-space-station/
76125-1,Iron Man Hall of Armor,2019,702,524,https://cdn.rebrickable.com/media/sets/76125-1/19368.jpg,https://rebrickable.com/sets/76125-1/iron-man-hall-of-armor/
11005-1,Creative Fun,2019,621,900,https://cdn.rebrickable.com/media/sets/11005-1/14811.jpg,https://rebrickable.com/sets/11005-1/creative-fun/
75255-1,Yoda,2019,158,1771,https://cdn.rebrickable.com/media/sets/75255-1/19221.jpg,https://rebrickable.com/sets/75255-1/yoda/
75254-1,AT-ST Raider,2019,158,540,https://cdn.rebrickable.com/media/sets/75254-1/19263.jpg,https://rebrickable.com/sets/75254-1/at-st-raider/
75250-1,Pasaana Speeder Chase,2019,158,373,https://cdn.rebrickable.com/media/sets/75250-1/19234.jpg,https://rebrickable.com/sets/75250-1/pasaana-speeder-chase/
70675-1,Katana 4x4,2019,435,461,https://cdn.rebrickable.com/media/sets/70675-1/20075.jpg,https://rebrickable.com/sets/70675-1/katana-4x4/
70825-1,Queen Watevra's Build Whatever Box!,2019,670,455,https://cdn.rebrickable.com/media/sets/70825-1/14292.jpg,https://rebrickable.com/sets/70825-1/queen-watevras-build-whatever-box/
70674-1,Fire Fang,2019,435,469,https://cdn.rebrickable.com/media/sets/70674-1/21228.jpg,https://rebrickable.com/sets/70674-1/fire-fang/
6273754-1,Easy Build Building Happening Piglet,2019,779,723,https://cdn.rebrickable.com/media/sets/6273754-1/215.jpg,https://rebrickable.com/sets/6273754-1/easy-build-building-happening-piglet/
19012-1,Bikes!,2019,719,520,https://cdn.rebrickable.com/media/sets/19012-1/96245.jpg,https://rebrickable.com/sets/19012-1/bikes/
70677-1,Land Bounty,2019,435,1189,https://cdn.rebrickable.com/media/sets/70677-1/15333.jpg,https://rebrickable.com/sets/70677-1/land-bounty/
75244-1,Tantive IV,2019,158,1768,https://cdn.rebrickable.com/media/sets/75244-1/22409.jpg,https://rebrickable.com/sets/75244-1/tantive-iv/
21319-1,Central Perk,2019,576,1070,https://cdn.rebrickable.com/media/sets/21319-1/22595.jpg,https://rebrickable.com/sets/21319-1/central-perk/
70669-1,Cole's Earth Driller,2019,435,587,https://cdn.rebrickable.com/media/sets/70669-1/10756.jpg,https://rebrickable.com/sets/70669-1/coles-earth-driller/
